This file is created using RaceChrono v1.47 ( http://www.racechrono.com/ ).

Session title,PI 250416 S4
Session type,Lap timing
Track name,PhillipIsland
Driver name,
Export scope,All laps
Created,01/06/2008,06:22
Note,

Lap #,Timestamp (s),Distance (m),Distance (km),Locked satellites,Latitude (deg),Longitude (deg),Speed (m/s),Speed (kph),Speed (mph),Altitude (m),Bearing (deg),Longitudinal Acceleration (G),Lateral Acceleration (G),X-position (m),Y-position (m),RPM (rpm),Throttle Position (%),Trap name
3,13709.300,9825.944,9.825944,10,-38.5095067,145.2311983,31.63,113.86,70.75,43.90,205.90,-0.14,0.95,-71.90,-820.19,0.00,0.00,
3,13709.400,9829.187,9.829187,10,-38.5095333,145.2311833,31.21,112.34,69.81,44.00,204.12,-0.43,0.99,-73.21,-823.16,0.00,0.00,
3,13709.500,9832.374,9.832374,10,-38.5095600,145.2311700,30.98,111.55,69.31,44.11,202.34,-0.23,0.98,-74.37,-826.12,0.00,0.00,
3,13709.600,9835.377,9.835377,11,-38.5095850,145.2311567,31.01,111.64,69.37,44.20,200.29,0.03,1.13,-75.53,-828.90,0.00,0.00,
3,13709.700,9838.509,9.838509,11,-38.5096117,145.2311450,31.03,111.71,69.42,44.20,198.83,0.02,0.81,-76.54,-831.87,0.00,0.00,
3,13709.800,9841.604,9.841604,11,-38.5096383,145.2311350,31.06,111.82,69.48,44.29,196.93,0.03,1.05,-77.41,-834.83,0.00,0.00,
3,13709.900,9844.847,9.844847,11,-38.5096667,145.2311267,31.03,111.71,69.42,44.40,195.19,-0.03,0.96,-78.14,-837.98,0.00,0.00,
3,13710.000,9847.923,9.847923,11,-38.5096933,145.2311167,31.02,111.66,69.38,44.40,193.39,-0.02,0.99,-79.01,-840.95,0.00,0.00,
3,13710.100,9851.166,9.851166,11,-38.5097217,145.2311083,31.04,111.75,69.44,44.50,191.36,0.03,1.12,-79.73,-844.10,0.00,0.00,
3,13710.200,9854.150,9.854150,11,-38.5097483,145.2311033,31.05,111.79,69.46,44.61,189.27,0.01,1.15,-80.17,-847.06,0.00,0.00,
3,13710.300,9857.356,9.857356,11,-38.5097767,145.2310967,30.94,111.40,69.22,44.61,187.17,-0.11,1.16,-80.75,-850.21,0.00,0.00,
3,13710.400,9860.525,9.860525,11,-38.5098050,145.2310933,31.08,111.88,69.52,44.70,184.99,0.14,1.21,-81.04,-853.37,0.00,0.00,
3,13710.500,9863.694,9.863694,10,-38.5098333,145.2310900,30.98,111.53,69.30,44.70,182.77,-0.10,1.22,-81.33,-856.52,0.00,0.00,
3,13710.600,9866.659,9.866659,10,-38.5098600,145.2310900,30.99,111.56,69.32,44.79,180.71,0.01,1.14,-81.33,-859.48,0.00,0.00,
3,13710.700,9869.810,9.869810,9,-38.5098883,145.2310883,30.85,111.05,69.00,44.90,178.70,-0.15,1.10,-81.47,-862.63,0.00,0.00,
3,13710.800,9873.146,9.873146,9,-38.5099183,145.2310900,30.84,111.03,68.99,45.00,176.37,-0.01,1.28,-81.33,-865.97,0.00,0.00,
3,13710.900,9876.130,9.876130,10,-38.5099450,145.2310933,30.85,111.06,69.01,45.11,174.47,0.01,1.04,-81.04,-868.93,0.00,0.00,
3,13711.000,9879.299,9.879299,10,-38.5099733,145.2310967,30.99,111.56,69.32,45.11,172.53,0.14,1.07,-80.75,-872.08,0.00,0.00,
3,13711.100,9882.468,9.882468,10,-38.5100017,145.2311017,31.02,111.66,69.38,45.20,170.48,0.03,1.13,-80.31,-875.23,0.00,0.00,
3,13711.200,9885.488,9.885488,10,-38.5100283,145.2311083,31.00,111.60,69.35,45.29,168.44,-0.02,1.13,-79.73,-878.20,0.00,0.00,
3,13711.300,9888.695,9.888695,11,-38.5100567,145.2311150,30.98,111.55,69.31,45.29,166.38,-0.02,1.14,-79.15,-881.35,0.00,0.00,
3,13711.400,9891.789,9.891789,11,-38.5100833,145.2311250,31.00,111.58,69.33,45.40,164.55,0.01,1.01,-78.28,-884.31,0.00,0.00,
3,13711.500,9894.884,9.894884,11,-38.5101100,145.2311350,30.77,110.79,68.84,45.50,162.46,-0.23,1.14,-77.41,-887.28,0.00,0.00,
3,13711.600,9897.961,9.897961,11,-38.5101367,145.2311450,30.58,110.10,68.41,45.50,160.36,-0.19,1.14,-76.54,-890.25,0.00,0.00,
3,13711.700,9901.148,9.901148,11,-38.5101633,145.2311583,30.54,109.95,68.32,45.50,158.53,-0.04,0.99,-75.38,-893.21,0.00,0.00,
3,13711.800,9904.169,9.904169,11,-38.5101883,145.2311717,30.26,108.93,67.69,45.50,156.73,-0.29,0.97,-74.22,-895.99,0.00,0.00,
3,13711.900,9907.394,9.907394,11,-38.5102150,145.2311867,29.97,107.90,67.04,45.50,154.83,-0.29,1.01,-72.92,-898.96,0.00,0.00,
3,13712.000,9910.303,9.910303,11,-38.5102383,145.2312017,30.22,108.81,67.61,45.40,152.60,0.26,1.20,-71.61,-901.55,0.00,0.00,
3,13712.100,9913.380,9.913380,11,-38.5102633,145.2312167,29.79,107.23,66.63,45.40,150.83,-0.45,0.94,-70.31,-904.33,0.00,0.00,
3,13712.200,9916.345,9.916345,11,-38.5102867,145.2312333,29.55,106.38,66.10,45.40,148.70,-0.24,1.12,-68.86,-906.92,0.00,0.00,
3,13712.300,9919.236,9.919236,10,-38.5103083,145.2312517,29.54,106.36,66.09,45.40,146.66,-0.01,1.07,-67.26,-909.33,0.00,0.00,
3,13712.400,9922.294,9.922294,10,-38.5103317,145.2312700,29.25,105.30,65.43,45.40,144.50,-0.30,1.12,-65.67,-911.93,0.00,0.00,
3,13712.500,9925.259,9.925259,10,-38.5103533,145.2312900,29.01,104.45,64.90,45.29,142.46,-0.24,1.05,-63.93,-914.34,0.00,0.00,
3,13712.600,9928.169,9.928169,10,-38.5103733,145.2313117,28.84,103.84,64.52,45.29,140.34,-0.17,1.09,-62.04,-916.56,0.00,0.00,
3,13712.700,9931.097,9.931097,10,-38.5103933,145.2313333,28.73,103.42,64.26,45.29,138.46,-0.12,0.96,-60.16,-918.79,0.00,0.00,
3,13712.800,9933.858,9.933858,10,-38.5104117,145.2313550,28.58,102.90,63.94,45.20,136.28,-0.15,1.11,-58.27,-920.82,0.00,0.00,
3,13712.900,9936.749,9.936749,10,-38.5104300,145.2313783,28.39,102.21,63.51,45.11,134.03,-0.19,1.14,-56.24,-922.86,0.00,0.00,
3,13713.000,9939.622,9.939622,10,-38.5104483,145.2314017,28.38,102.16,63.48,45.11,131.76,-0.02,1.15,-54.21,-924.90,0.00,0.00,
3,13713.100,9942.476,9.942476,9,-38.5104650,145.2314267,28.22,101.58,63.12,45.00,129.50,-0.16,1.13,-52.03,-926.75,0.00,0.00,
3,13713.200,9945.330,9.945330,9,-38.5104800,145.2314533,28.08,101.08,62.81,44.90,127.23,-0.14,1.13,-49.71,-928.42,0.00,0.00,
3,13713.300,9948.184,9.948184,9,-38.5104950,145.2314800,28.25,101.69,63.19,44.79,125.53,0.17,0.85,-47.39,-930.09,0.00,0.00,
3,13713.400,9950.945,9.950945,9,-38.5105083,145.2315067,28.48,102.55,63.72,44.70,123.32,0.24,1.12,-45.07,-931.57,0.00,0.00,
3,13713.500,9953.818,9.953818,9,-38.5105217,145.2315350,28.52,102.67,63.80,44.61,121.46,0.04,0.94,-42.61,-933.06,0.00,0.00,
3,13713.600,9956.690,9.956690,9,-38.5105350,145.2315633,28.80,103.69,64.43,44.61,119.42,0.29,1.05,-40.14,-934.54,0.00,0.00,
3,13713.700,9959.489,9.959489,10,-38.5105467,145.2315917,28.84,103.82,64.51,44.50,117.58,0.04,0.94,-37.68,-935.84,0.00,0.00,
3,13713.800,9962.398,9.962398,9,-38.5105583,145.2316217,29.20,105.12,65.32,44.40,115.55,0.37,1.05,-35.07,-937.13,0.00,0.00,
3,13713.900,9965.234,9.965234,9,-38.5105683,145.2316517,29.35,105.68,65.66,44.20,113.59,0.16,1.02,-32.46,-938.24,0.00,0.00,
3,13714.000,9968.217,9.968217,10,-38.5105783,145.2316833,29.56,106.42,66.12,44.11,112.04,0.21,0.82,-29.70,-939.36,0.00,0.00,
3,13714.100,9971.183,9.971183,10,-38.5105883,145.2317150,29.72,106.99,66.48,44.00,110.00,0.16,1.08,-26.95,-940.47,0.00,0.00,
3,13714.200,9974.092,9.974092,10,-38.5105967,145.2317467,29.95,107.82,67.00,43.90,108.07,0.24,1.03,-24.19,-941.39,0.00,0.00,
3,13714.300,9977.076,9.977076,10,-38.5106033,145.2317800,30.14,108.51,67.42,43.79,106.20,0.19,1.00,-21.29,-942.14,0.00,0.00,
3,13714.400,9980.134,9.980134,10,-38.5106117,145.2318133,30.24,108.88,67.65,43.61,104.23,0.10,1.06,-18.39,-943.06,0.00,0.00,
3,13714.500,9983.081,9.983081,10,-38.5106167,145.2318467,30.44,109.60,68.10,43.50,102.11,0.20,1.15,-15.49,-943.62,0.00,0.00,
3,13714.600,9986.027,9.986027,10,-38.5106217,145.2318800,30.48,109.73,68.18,43.29,100.29,0.04,0.99,-12.59,-944.17,0.00,0.00,
3,13714.700,9989.122,9.989122,10,-38.5106267,145.2319150,30.75,110.69,68.78,43.20,98.32,0.27,1.08,-9.54,-944.73,0.00,0.00,
3,13714.800,9992.198,9.992198,10,-38.5106300,145.2319500,30.76,110.75,68.82,43.00,96.59,0.02,0.95,-6.50,-945.10,0.00,0.00,
3,13714.900,9995.238,9.995238,10,-38.5106317,145.2319850,30.94,111.38,69.21,42.79,94.74,0.18,1.02,-3.45,-945.29,0.00,0.00,
3,13715.000,9998.296,9.998296,10,-38.5106333,145.2320200,31.25,112.49,69.90,42.70,92.66,0.31,1.16,-0.41,-945.47,0.00,0.00,
3,13715.100,10001.354,10.001354,10,-38.5106350,145.2320550,31.41,113.06,70.26,42.49,90.76,0.16,1.06,2.64,-945.66,0.00,0.00,
3,13715.200,10004.541,10.004541,10,-38.5106350,145.2320917,31.44,113.19,70.34,42.40,89.12,0.04,0.92,5.83,-945.66,0.00,0.00,
3,13715.300,10007.580,10.007580,10,-38.5106333,145.2321267,31.68,114.05,70.87,42.20,87.56,0.24,0.88,8.88,-945.47,0.00,0.00,
3,13715.400,10010.787,10.010787,10,-38.5106317,145.2321633,31.79,114.44,71.11,42.11,85.55,0.11,1.14,12.07,-945.29,0.00,0.00,
3,13715.500,10013.993,10.013993,10,-38.5106283,145.2322000,31.94,114.99,71.45,41.90,83.41,0.16,1.22,15.26,-944.92,0.00,0.00,
3,13715.600,10017.199,10.017199,10,-38.5106250,145.2322367,31.96,115.06,71.50,41.79,81.63,0.02,1.01,18.45,-944.55,0.00,0.00,
3,13715.700,10020.312,10.020312,10,-38.5106200,145.2322717,32.22,116.01,72.08,41.70,79.82,0.27,1.04,21.49,-943.99,0.00,0.00,
3,13715.800,10023.574,10.023574,10,-38.5106133,145.2323083,32.38,116.56,72.43,41.61,78.00,0.16,1.05,24.68,-943.25,0.00,0.00,
3,13715.900,10026.854,10.026854,10,-38.5106067,145.2323450,32.71,117.75,73.17,41.49,76.19,0.34,1.05,27.87,-942.51,0.00,0.00,
3,13716.000,10029.894,10.029894,10,-38.5105983,145.2323783,32.99,118.75,73.79,41.40,74.19,0.28,1.17,30.77,-941.58,0.00,0.00,
3,13716.100,10033.081,10.033081,10,-38.5105900,145.2324133,33.26,119.73,74.40,41.20,72.69,0.28,0.89,33.82,-940.65,0.00,0.00,
3,13716.200,10036.454,10.036454,10,-38.5105800,145.2324500,33.45,120.44,74.84,41.11,71.22,0.20,0.88,37.01,-939.54,0.00,0.00,
3,13716.300,10039.697,10.039697,11,-38.5105700,145.2324850,33.90,122.05,75.84,40.99,69.73,0.46,0.90,40.06,-938.43,0.00,0.00,
3,13716.400,10043.015,10.043015,11,-38.5105583,145.2325200,34.37,123.73,76.88,40.90,68.25,0.48,0.91,43.10,-937.13,0.00,0.00,
3,13716.500,10046.462,10.046462,11,-38.5105467,145.2325567,34.76,125.12,77.75,40.81,66.93,0.39,0.82,46.29,-935.84,0.00,0.00,
3,13716.600,10049.983,10.049983,11,-38.5105333,145.2325933,35.16,126.58,78.66,40.70,65.39,0.41,0.96,49.48,-934.35,0.00,0.00,
3,13716.700,10053.485,10.053485,11,-38.5105200,145.2326300,35.77,128.79,80.03,40.49,63.89,0.62,0.96,52.67,-932.87,0.00,0.00,
3,13716.800,10057.099,10.057099,11,-38.5105050,145.2326667,36.12,130.05,80.81,40.40,62.38,0.36,0.97,55.86,-931.20,0.00,0.00,
3,13716.900,10060.787,10.060787,11,-38.5104883,145.2327033,36.72,132.20,82.14,40.31,61.28,0.61,0.72,59.05,-929.35,0.00,0.00,
3,13717.000,10064.475,10.064475,11,-38.5104717,145.2327400,37.13,133.66,83.05,40.20,60.12,0.41,0.77,62.24,-927.50,0.00,0.00,
3,13717.100,10068.293,10.068293,11,-38.5104550,145.2327783,37.56,135.23,84.03,40.10,58.81,0.45,0.88,65.58,-925.64,0.00,0.00,
3,13717.200,10072.074,10.072074,11,-38.5104367,145.2328150,38.14,137.29,85.31,39.99,57.68,0.58,0.77,68.77,-923.60,0.00,0.00,
3,13717.300,10075.984,10.075984,11,-38.5104183,145.2328533,38.68,139.23,86.52,39.90,56.51,0.55,0.81,72.11,-921.57,0.00,0.00,
3,13717.400,10079.876,10.079876,11,-38.5103983,145.2328900,39.20,141.10,87.68,39.70,55.42,0.53,0.76,75.30,-919.34,0.00,0.00,
3,13717.500,10083.879,10.083879,10,-38.5103783,145.2329283,39.72,142.97,88.84,39.60,54.29,0.53,0.80,78.63,-917.12,0.00,0.00,
3,13717.600,10087.882,10.087882,10,-38.5103567,145.2329650,40.44,145.57,90.45,39.60,53.22,0.73,0.77,81.82,-914.71,0.00,0.00,
3,13717.700,10092.107,10.092107,10,-38.5103333,145.2330033,40.99,147.57,91.69,39.49,52.52,0.57,0.51,85.16,-912.11,0.00,0.00,
3,13717.800,10096.221,10.096221,10,-38.5103100,145.2330400,41.61,149.79,93.08,39.49,51.32,0.63,0.89,88.35,-909.52,0.00,0.00,
3,13717.900,10100.447,10.100447,11,-38.5102867,145.2330783,42.17,151.83,94.34,39.49,50.74,0.58,0.44,91.68,-906.92,0.00,0.00,
3,13718.000,10104.783,10.104783,11,-38.5102617,145.2331167,42.85,154.25,95.85,39.40,49.95,0.69,0.60,95.02,-904.14,0.00,0.00,
3,13718.100,10109.120,10.109120,11,-38.5102367,145.2331550,43.32,155.94,96.90,39.31,49.07,0.48,0.68,98.36,-901.36,0.00,0.00,
3,13718.200,10113.475,10.113475,11,-38.5102100,145.2331917,43.87,157.94,98.14,39.31,48.49,0.57,0.45,101.55,-898.40,0.00,0.00,
3,13718.300,10117.941,10.117941,11,-38.5101833,145.2332300,44.60,160.55,99.76,39.20,47.99,0.74,0.40,104.88,-895.43,0.00,0.00,
3,13718.400,10122.408,10.122408,11,-38.5101567,145.2332683,45.17,162.62,101.05,39.20,47.40,0.59,0.47,108.22,-892.47,0.00,0.00,
3,13718.500,10127.004,10.127004,11,-38.5101283,145.2333067,45.83,164.99,102.52,39.20,46.71,0.67,0.56,111.55,-889.32,0.00,0.00,
3,13718.600,10131.711,10.131711,11,-38.5100983,145.2333450,46.43,167.16,103.87,39.20,46.31,0.61,0.33,114.89,-885.98,0.00,0.00,
3,13718.700,10136.307,10.136307,11,-38.5100700,145.2333833,46.95,169.01,105.02,39.20,45.72,0.52,0.49,118.22,-882.83,0.00,0.00,
3,13718.800,10141.014,10.141014,11,-38.5100400,145.2334217,47.52,171.07,106.30,39.20,45.44,0.58,0.24,121.56,-879.50,0.00,0.00,
3,13718.900,10145.963,10.145963,11,-38.5100083,145.2334617,48.06,173.03,107.52,39.20,45.07,0.56,0.32,125.04,-875.98,0.00,0.00,
3,13719.000,10150.818,10.150818,11,-38.5099767,145.2335000,48.65,175.14,108.83,39.10,44.60,0.60,0.41,128.38,-872.45,0.00,0.00,
3,13719.100,10155.766,10.155766,11,-38.5099450,145.2335400,49.04,176.55,109.70,39.10,44.30,0.40,0.26,131.86,-868.93,0.00,0.00,
3,13719.200,10160.714,10.160714,11,-38.5099133,145.2335800,49.40,177.85,110.51,39.10,43.81,0.37,0.43,135.34,-865.41,0.00,0.00,
3,13719.300,10165.700,10.165700,11,-38.5098800,145.2336183,49.91,179.68,111.65,39.10,43.79,0.52,0.02,138.67,-861.71,0.00,0.00,
3,13719.400,10170.796,10.170796,11,-38.5098467,145.2336583,50.22,180.79,112.34,39.10,43.43,0.31,0.32,142.15,-858.00,0.00,0.00,
3,13719.500,10176.004,10.176004,11,-38.5098117,145.2336983,50.72,182.59,113.46,39.10,43.19,0.51,0.22,145.63,-854.11,0.00,0.00,
3,13719.600,10181.100,10.181100,11,-38.5097783,145.2337383,51.28,184.61,114.71,39.10,42.97,0.57,0.20,149.11,-850.40,0.00,0.00,
3,13719.700,10186.326,10.186326,11,-38.5097433,145.2337783,51.67,186.01,115.58,39.10,42.74,0.40,0.21,152.60,-846.51,0.00,0.00,
3,13719.800,10191.645,10.191645,11,-38.5097083,145.2338200,52.19,187.89,116.75,39.10,42.65,0.53,0.08,156.22,-842.62,0.00,0.00,
3,13719.900,10196.964,10.196964,11,-38.5096733,145.2338617,52.56,189.20,117.56,39.10,42.48,0.37,0.16,159.85,-838.72,0.00,0.00,
3,13720.000,10202.283,10.202283,11,-38.5096383,145.2339033,53.01,190.85,118.59,39.10,42.34,0.47,0.13,163.47,-834.83,0.00,0.00,
3,13720.100,10207.639,10.207639,11,-38.5096017,145.2339433,53.27,191.76,119.15,39.10,42.21,0.26,0.12,166.95,-830.76,0.00,0.00,
3,13720.200,10212.957,10.212957,11,-38.5095667,145.2339850,53.24,191.66,119.09,39.10,42.05,-0.03,0.15,170.58,-826.86,0.00,0.00,
3,13720.300,10218.406,10.218406,11,-38.5095300,145.2340267,53.73,193.44,120.20,39.20,41.97,0.50,0.08,174.20,-822.79,0.00,0.00,
3,13720.400,10223.873,10.223873,11,-38.5094933,145.2340683,54.03,194.50,120.85,39.20,41.97,0.30,0.00,177.83,-818.71,0.00,0.00,
3,13720.500,10229.322,10.229322,11,-38.5094567,145.2341100,54.45,196.02,121.80,39.20,41.83,0.43,0.14,181.46,-814.63,0.00,0.00,
3,13720.600,10234.770,10.234770,11,-38.5094200,145.2341517,54.76,197.13,122.49,39.20,41.72,0.31,0.11,185.08,-810.56,0.00,0.00,
3,13720.642,10237.105,10.237105,11,-38.5094045,145.2341698,54.68,196.83,122.31,39.10,41.71,-0.20,0.02,186.66,-808.83,0.00,0.00,Turn 2
3,13720.700,10240.330,10.240330,11,-38.5093833,145.2341950,54.56,196.42,122.05,39.10,41.69,-0.20,0.03,188.85,-806.48,0.00,0.00,
3,13720.800,10245.779,10.245779,11,-38.5093467,145.2342367,54.95,197.83,122.93,39.10,41.53,0.40,0.16,192.48,-802.40,0.00,0.00,
3,13720.900,10251.375,10.251375,11,-38.5093083,145.2342783,55.18,198.65,123.43,38.99,41.43,0.23,0.10,196.10,-798.14,0.00,0.00,
3,13721.000,10256.935,10.256935,11,-38.5092717,145.2343217,55.33,199.20,123.78,38.90,41.45,0.16,-0.02,199.87,-794.06,0.00,0.00,
3,13721.100,10262.532,10.262532,11,-38.5092333,145.2343633,55.50,199.79,124.15,38.90,41.20,0.17,0.25,203.50,-789.80,0.00,0.00,
3,13721.200,10267.980,10.267980,10,-38.5091967,145.2344050,55.72,200.59,124.64,38.90,41.17,0.23,0.03,207.13,-785.72,0.00,0.00,
3,13721.300,10273.577,10.273577,10,-38.5091583,145.2344467,55.84,201.02,124.91,38.90,40.95,0.12,0.22,210.75,-781.46,0.00,0.00,
3,13721.400,10279.267,10.279267,10,-38.5091200,145.2344900,56.11,202.00,125.52,38.81,40.85,0.28,0.10,214.52,-777.20,0.00,0.00,
3,13721.500,10284.864,10.284864,10,-38.5090817,145.2345317,56.25,202.50,125.83,38.70,40.60,0.14,0.25,218.15,-772.93,0.00,0.00,
3,13721.600,10290.460,10.290460,10,-38.5090433,145.2345733,56.53,203.52,126.46,38.60,40.44,0.29,0.16,221.77,-768.67,0.00,0.00,
3,13721.700,10296.057,10.296057,11,-38.5090050,145.2346150,56.85,204.66,127.17,38.49,40.29,0.33,0.15,225.40,-764.41,0.00,0.00,
3,13721.900,10307.399,10.307399,11,-38.5089267,145.2346983,57.13,205.66,127.79,38.20,39.85,0.14,0.22,232.65,-755.70,0.00,0.00,
3,13722.000,10313.089,10.313089,11,-38.5088883,145.2347417,57.27,206.18,128.12,37.99,39.68,0.15,0.17,236.42,-751.44,0.00,0.00,
3,13722.100,10318.815,10.318815,11,-38.5088483,145.2347833,57.36,206.50,128.31,37.81,39.47,0.09,0.21,240.05,-746.99,0.00,0.00,
3,13722.200,10324.560,10.324560,11,-38.5088083,145.2348250,57.51,207.04,128.65,37.60,39.28,0.15,0.19,243.67,-742.54,0.00,0.00,
3,13722.300,10330.157,10.330157,11,-38.5087700,145.2348667,57.24,206.07,128.05,37.31,39.20,-0.27,0.08,247.30,-738.28,0.00,0.00,
3,13722.400,10335.902,10.335902,11,-38.5087300,145.2349083,56.62,203.83,126.65,36.99,38.91,-0.63,0.29,250.92,-733.83,0.00,0.00,
3,13722.500,10341.629,10.341629,11,-38.5086900,145.2349500,56.02,201.66,125.31,36.81,38.32,-0.61,0.59,254.55,-729.38,0.00,0.00,
3,13722.600,10347.188,10.347188,11,-38.5086500,145.2349883,55.63,200.26,124.43,36.60,37.60,-0.40,0.71,257.89,-724.94,0.00,0.00,
3,13722.700,10352.748,10.352748,10,-38.5086100,145.2350267,54.94,197.79,122.90,36.51,36.82,-0.70,0.76,261.22,-720.49,0.00,0.00,
3,13722.800,10358.160,10.358160,10,-38.5085717,145.2350650,54.34,195.63,121.56,36.40,36.42,-0.61,0.39,264.56,-716.23,0.00,0.00,
3,13722.900,10363.552,10.363552,11,-38.5085317,145.2351000,53.84,193.83,120.44,36.31,35.84,-0.51,0.56,267.60,-711.78,0.00,0.00,
3,13723.000,10368.797,10.368797,11,-38.5084933,145.2351350,53.15,191.33,118.89,36.31,34.77,-0.71,1.01,270.65,-707.51,0.00,0.00,
3,13723.100,10374.097,10.374097,11,-38.5084533,145.2351683,52.75,189.89,117.99,36.19,34.01,-0.41,0.71,273.55,-703.07,0.00,0.00,
3,13723.200,10379.416,10.379416,11,-38.5084133,145.2352017,52.44,188.79,117.31,36.10,33.19,-0.31,0.77,276.45,-698.62,0.00,0.00,
3,13723.300,10384.717,10.384717,11,-38.5083733,145.2352350,52.27,188.16,116.92,36.01,32.59,-0.18,0.56,279.35,-694.17,0.00,0.00,
3,13723.400,10389.794,10.389794,11,-38.5083350,145.2352667,52.04,187.33,116.40,35.80,32.07,-0.24,0.48,282.11,-689.91,0.00,0.00,
3,13723.500,10395.113,10.395113,11,-38.5082933,145.2352967,51.88,186.77,116.06,35.80,31.13,-0.16,0.87,284.72,-685.28,0.00,0.00,
3,13723.600,10400.284,10.400284,11,-38.5082533,145.2353267,51.62,185.83,115.47,35.69,30.26,-0.27,0.80,287.33,-680.83,0.00,0.00,
3,13723.700,10405.362,10.405362,11,-38.5082133,145.2353550,51.32,184.76,114.80,35.69,29.41,-0.30,0.78,289.79,-676.38,0.00,0.00,
3,13723.800,10410.551,10.410551,11,-38.5081717,145.2353817,51.14,184.11,114.40,35.69,28.50,-0.18,0.83,292.11,-671.75,0.00,0.00,
3,13723.900,10415.555,10.415555,11,-38.5081317,145.2354083,51.23,184.42,114.59,35.69,27.78,0.09,0.66,294.43,-667.30,0.00,0.00,
3,13724.000,10420.744,10.420744,11,-38.5080900,145.2354350,50.98,183.53,114.04,35.69,27.38,-0.25,0.36,296.75,-662.67,0.00,0.00,
3,13724.100,10425.803,10.425803,11,-38.5080483,145.2354583,50.71,182.55,113.43,35.60,26.20,-0.28,1.06,298.78,-658.03,0.00,0.00,
3,13724.200,10430.862,10.430862,11,-38.5080067,145.2354817,50.41,181.48,112.76,35.60,25.68,-0.30,0.47,300.81,-653.40,0.00,0.00,
3,13724.300,10435.922,10.435922,11,-38.5079650,145.2355050,49.95,179.83,111.74,35.60,24.44,-0.47,1.10,302.84,-648.77,0.00,0.00,
3,13724.400,10440.926,10.440926,11,-38.5079233,145.2355267,49.68,178.85,111.13,35.60,23.30,-0.28,1.01,304.73,-644.13,0.00,0.00,
3,13724.500,10445.818,10.445818,11,-38.5078817,145.2355450,49.17,177.00,109.98,35.69,21.93,-0.52,1.20,306.33,-639.50,0.00,0.00,
3,13724.600,10450.711,10.450711,11,-38.5078400,145.2355633,49.19,177.07,110.03,35.80,20.72,0.02,1.06,307.92,-634.87,0.00,0.00,
3,13724.700,10455.622,10.455622,11,-38.5077983,145.2355817,48.99,176.35,109.58,35.80,19.81,-0.20,0.79,309.52,-630.23,0.00,0.00,
3,13724.800,10460.477,10.460477,11,-38.5077567,145.2355983,48.72,175.40,108.99,35.80,18.72,-0.27,0.95,310.97,-625.60,0.00,0.00,
3,13724.900,10465.333,10.465333,11,-38.5077150,145.2356150,48.75,175.50,109.05,35.90,17.99,0.03,0.63,312.42,-620.97,0.00,0.00,
3,13725.000,10470.355,10.470355,11,-38.5076717,145.2356317,48.38,174.16,108.22,35.80,16.61,-0.38,1.19,313.87,-616.15,0.00,0.00,
3,13725.100,10475.174,10.475174,11,-38.5076300,145.2356467,48.36,174.09,108.17,35.80,15.54,-0.02,0.92,315.17,-611.52,0.00,0.00,
3,13725.200,10479.955,10.479955,10,-38.5075883,145.2356600,48.17,173.42,107.76,35.80,14.57,-0.19,0.83,316.33,-606.88,0.00,0.00,
3,13725.300,10484.940,10.484940,10,-38.5075450,145.2356750,48.16,173.38,107.74,35.80,13.61,-0.01,0.82,317.64,-602.06,0.00,0.00,
3,13725.400,10489.685,10.489685,9,-38.5075033,145.2356867,47.98,172.72,107.32,35.80,12.71,-0.19,0.77,318.65,-597.43,0.00,0.00,
3,13725.500,10494.429,10.494429,9,-38.5074617,145.2356983,47.97,172.70,107.31,35.90,11.77,-0.01,0.80,319.67,-592.80,0.00,0.00,
3,13725.600,10499.359,10.499359,9,-38.5074183,145.2357100,47.97,172.70,107.31,35.90,10.57,0.00,1.02,320.68,-587.98,0.00,0.00,
3,13725.700,10504.251,10.504251,9,-38.5073750,145.2357200,47.99,172.77,107.36,35.90,9.50,0.02,0.91,321.55,-583.16,0.00,0.00,
3,13725.800,10508.940,10.508940,9,-38.5073333,145.2357283,48.13,173.25,107.66,35.80,8.48,0.14,0.87,322.28,-578.53,0.00,0.00,
3,13725.900,10513.814,10.513814,9,-38.5072900,145.2357367,48.25,173.70,107.93,35.80,7.38,0.13,0.94,323.00,-573.71,0.00,0.00,
3,13726.100,10523.506,10.523506,9,-38.5072033,145.2357483,48.40,174.24,108.27,35.90,5.21,0.08,0.93,324.02,-564.07,0.00,0.00,
3,13726.200,10528.529,10.528529,9,-38.5071583,145.2357533,48.55,174.79,108.61,35.90,4.23,0.16,0.85,324.46,-559.07,0.00,0.00,
3,13726.300,10533.347,10.533347,9,-38.5071150,145.2357567,48.56,174.81,108.62,36.01,3.15,0.01,0.93,324.75,-554.25,0.00,0.00,
3,13726.400,10538.184,10.538184,9,-38.5070717,145.2357600,48.80,175.68,109.16,36.01,2.16,0.25,0.86,325.04,-549.43,0.00,0.00,
3,13726.500,10543.188,10.543188,9,-38.5070267,145.2357617,49.01,176.42,109.62,36.01,1.21,0.21,0.83,325.18,-544.43,0.00,0.00,
3,13726.600,10548.192,10.548192,9,-38.5069817,145.2357633,49.22,177.20,110.11,36.10,0.32,0.22,0.78,325.33,-539.43,0.00,0.00,
3,13726.700,10553.195,10.553195,9,-38.5069367,145.2357633,49.45,178.01,110.61,36.10,0.32,0.23,0.00,325.33,-534.42,0.00,0.00,
